id,student_id,grade,program_id,admin_added,agree,auto_eligibility,auto_eligibility_last_run,choice_rank,created_at,eligibility_override,last_saved,lottery_entries,lottery_group,lottery_number,lottery_subgroup,lottery_sublottery,lottery_weight,payment_amount,payment_trans_id,priority_super_priority_99,priority_neighborhood_and_sibling_attending,priority_neighborhood_and_sibling_attending_override,priority_neighborhood,priority_neighborhood_override,priority_sibling_attending,priority_sibling_attending_override,priority_sibling_applying,priority_sibling_applying_override,priority_preferred_town_zip_code,priority_rank_1,priority_rank_1_override,priority_rank_2,priority_rank_2_override,priority_rank_3,priority_rank_3_override,priority_rank_4,priority_rank_4_override,priority_rank_5,priority_rank_5_override,priority_rank_6,priority_rank_6_override,siblings_applying,siblings_current,sis_error,sis_export_timestamp,sis_export_status,status,status_timestamp,sub_rank,submitted,submitted_timestamp,updated_at,withdrawn,withdrawn_reason,lottery_timestamp_placed,prob,unmatched,assigned
367057,3664245,8,13276,0,0,0,,1,2025-02-05T15:27:51Z,0,,1,952,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:25Z,,1,2025-02-05T15:34:25Z,2025-03-19T11:16:22Z,0,"",2025-03-27T07:09:23Z,0,1,0
367064,7506662,K,13296,0,0,0,,1,2025-02-05T15:30:01Z,0,,1,942,,0,2,1,0,,,1,,1,,1,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:25Z,,1,2025-02-05T15:31:16Z,2025-03-14T11:18:25Z,0,"",2025-03-27T07:06:32Z,1,0,0
367079,10082249,PreK3,13239,0,0,0,,1,2025-02-05T15:32:48Z,0,,1,950,,0,4,1,0,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:25Z,,1,2025-02-21T12:46:09Z,2025-03-14T11:18:25Z,0,"",2025-03-27T07:06:55Z,1,0,1
367082,3744264,3,13295,0,0,0,,1,2025-02-05T15:33:08Z,0,,1,950,,0,5,1,0,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:26Z,,1,2025-02-05T15:36:03Z,2025-03-14T11:18:26Z,0,"",2025-03-27T07:07:20Z,1,0,1
367083,10082300,9,13235,0,0,0,,3,2025-02-05T15:33:43Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:26Z,,1,2025-02-05T15:40:03Z,2025-03-27T07:15:50Z,0,"",2025-03-27T07:06:50Z,0,0,0
367084,10082300,9,13293,0,0,0,,1,2025-02-05T15:33:43Z,0,,1,950,,0,5,1,0,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:26Z,,1,2025-02-05T15:40:03Z,2025-03-14T11:18:26Z,0,"",2025-03-27T07:07:28Z,1,0,1
367085,10082300,9,20947,0,0,0,,2,2025-02-05T15:33:43Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:27Z,,1,2025-02-05T15:40:03Z,2025-03-27T07:33:07Z,0,"",2025-03-27T07:07:08Z,0,0,0
367086,3738331,9,13283,0,0,0,,1,2025-02-05T15:33:45Z,0,,1,950,,0,8,1,0,,,0,,0,,0,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:27Z,,1,2025-02-05T15:45:13Z,2025-03-19T11:06:29Z,0,"",2025-03-27T07:07:09Z,0.385,0.615,0
367098,10082296,K,13273,0,0,0,,2,2025-02-05T15:36:29Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:27Z,,1,2025-02-05T15:40:43Z,2025-03-19T11:14:22Z,0,"",2025-03-27T07:07:07Z,0,0,0
367099,10082296,K,13290,0,0,0,,1,2025-02-05T15:36:29Z,0,,1,950,,0,5,1,0,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:28Z,,1,2025-02-05T15:40:43Z,2025-03-27T05:56:33Z,0,"",2025-03-27T08:00:29Z,1,0,1
367100,10082296,K,13297,0,0,0,,4,2025-02-05T15:36:30Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T11:18:28Z,,1,2025-02-05T15:40:43Z,2025-03-19T11:25:27Z,0,"",2025-03-27T07:06:17Z,0,0,0
367101,3648924,12,13269,0,0,0,,1,2025-02-05T15:36:55Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:29Z,,1,2025-02-05T15:41:25Z,2025-03-19T11:13:03Z,0,"",2025-03-27T07:06:48Z,0,1,0
367102,3648924,12,13280,0,0,0,,2,2025-02-05T15:36:56Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:29Z,,1,2025-02-05T15:41:25Z,2025-03-19T11:18:28Z,0,"",2025-03-27T07:07:21Z,0,1,0
367114,7506623,K,13286,0,0,0,,1,2025-02-05T15:40:38Z,0,,1,943,,0,2,1,0,,,1,,1,,1,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:29Z,,1,2025-02-05T15:42:06Z,2025-03-26T12:12:20Z,0,"",2025-03-27T07:06:43Z,1,0,1
367116,10082315,K,13221,0,0,0,,1,2025-02-05T15:41:04Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:29Z,,1,2025-02-05T15:48:13Z,2025-03-19T10:59:13Z,0,"",2025-03-27T07:07:28Z,1,0,1
367117,10082315,K,13241,0,0,0,,4,2025-02-05T15:41:04Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T11:18:29Z,,1,2025-02-05T15:48:13Z,2025-03-19T11:05:29Z,0,"",2025-03-27T07:06:43Z,0,0,0
367118,10082315,K,13267,0,0,0,,5,2025-02-05T15:41:04Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T11:18:30Z,,1,2025-02-05T15:48:13Z,2025-03-19T11:09:56Z,0,"",2025-03-27T07:07:18Z,0,0,0
367119,10082315,K,13274,0,0,0,,2,2025-02-05T15:41:04Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:30Z,,1,2025-02-05T15:48:13Z,2025-03-19T11:15:43Z,0,"",2025-03-27T07:07:07Z,0,0,0
367120,10082315,K,13278,0,0,0,,3,2025-02-05T15:41:04Z,0,,1,943,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:31Z,,1,2025-02-05T15:48:13Z,2025-03-26T13:50:21Z,0,"",2025-03-27T07:06:23Z,0,0,0
367121,10082315,K,13286,0,0,0,,6,2025-02-05T15:41:04Z,0,,1,943,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T11:18:31Z,,1,2025-02-05T15:48:13Z,2025-03-26T12:12:20Z,0,"",2025-03-27T07:06:45Z,0,0,0
367139,10082329,K,13288,0,0,0,,1,2025-02-05T15:45:55Z,0,,1,950,,0,4,1,0,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:31Z,,1,2025-02-05T15:48:15Z,2025-03-14T11:18:31Z,0,"",2025-03-27T07:07:42Z,0.448,0.552,1
367143,10082332,PreK4,13238,0,0,0,,4,2025-02-05T15:47:42Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T11:18:31Z,,1,2025-02-05T15:49:10Z,2025-03-19T11:00:53Z,0,"",2025-03-27T07:08:04Z,0,0,0
367144,10082332,PreK4,13287,0,0,0,,2,2025-02-05T15:47:42Z,0,,1,950,,0,3,1,0,,,0,,1,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:32Z,,1,2025-02-05T15:49:10Z,2025-03-19T11:20:46Z,0,"",2025-03-27T07:07:12Z,0,0,0
367146,10082332,PreK4,13290,0,0,0,,1,2025-02-05T15:47:43Z,0,,1,950,,0,5,1,0,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:32Z,,1,2025-02-05T15:49:10Z,2025-03-27T07:58:23Z,0,"",2025-03-27T08:00:13Z,1,0,1
367207,10074596,6,13276,0,0,0,,1,2025-02-05T16:01:24Z,0,,1,952,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:33Z,,1,2025-02-05T16:03:45Z,2025-03-19T11:16:22Z,0,"",2025-03-27T07:08:19Z,0.129,0.871,1
367212,7508344,K,13221,0,0,0,,1,2025-02-05T16:04:13Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:33Z,,1,2025-02-05T16:06:47Z,2025-03-19T10:59:13Z,0,"",2025-03-27T07:07:29Z,1,0,1
367226,3738279,10,13276,0,0,0,,2,2025-02-05T16:07:48Z,0,,1,952,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:33Z,,1,2025-02-05T16:08:58Z,2025-03-19T11:16:22Z,0,"",2025-03-27T07:10:17Z,0,0.497,0
367227,3738279,10,20947,0,0,0,,1,2025-02-05T16:07:49Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:33Z,,1,2025-02-05T16:08:58Z,2025-03-19T11:06:43Z,0,"",2025-03-27T07:08:11Z,0.503,0.497,0
367231,10082326,PreK3,13287,0,0,0,,2,2025-02-05T16:09:13Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:33Z,,1,2025-02-05T16:16:25Z,2025-03-19T11:20:46Z,0,"",2025-03-27T07:07:02Z,0,0.59,1
367232,10082326,PreK3,13288,0,0,0,,1,2025-02-05T16:09:13Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:34Z,,1,2025-02-05T16:16:25Z,2025-03-19T11:21:06Z,0,"",2025-03-27T07:07:15Z,0.41,0.59,0
367246,3621061,1,13290,0,0,0,,1,2025-02-05T16:13:15Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:34Z,,1,2025-02-05T16:14:39Z,2025-03-19T11:25:15Z,0,"",2025-03-27T08:00:40Z,1,0,0
367252,3617198,3,13221,0,0,0,,1,2025-02-05T16:15:15Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:34Z,,1,2025-02-05T16:16:51Z,2025-03-19T10:59:13Z,0,"",2025-03-27T07:08:57Z,0.316,0.152,0
367253,3617198,3,13274,0,0,0,,2,2025-02-05T16:15:15Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:35Z,,1,2025-02-05T16:16:51Z,2025-03-19T11:15:43Z,0,"",2025-03-27T07:08:25Z,0.532,0.152,1
367254,3617198,3,13275,0,0,0,,4,2025-02-05T16:15:15Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T11:18:35Z,,1,2025-02-05T16:16:51Z,2025-03-19T11:16:00Z,0,"",2025-03-27T07:07:20Z,0,0.152,0
367255,3617198,3,13281,0,0,0,,3,2025-02-05T16:15:15Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:35Z,,1,2025-02-05T16:16:51Z,2025-03-19T11:18:58Z,0,"",2025-03-27T07:07:20Z,0,0.152,0
367272,3650799,9,13203,0,0,0,,2,2025-02-05T16:20:16Z,0,,1,950,,0,4,1,0,,,0,,0,,1,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:35Z,,1,2025-02-05T16:25:47Z,2025-03-19T11:12:27Z,0,"",2025-03-27T07:06:53Z,0,0,0
367273,3650799,9,13291,0,0,0,,3,2025-02-05T16:20:16Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:36Z,,1,2025-02-05T16:25:47Z,2025-03-19T11:28:29Z,0,"",2025-03-27T07:07:46Z,0,0,0
367274,3650799,9,13293,0,0,0,,1,2025-02-05T16:20:17Z,0,,1,950,,0,4,1,0,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:36Z,,1,2025-02-05T16:25:47Z,2025-03-14T11:18:36Z,0,"",2025-03-27T07:07:28Z,1,0,1
367311,7513483,K,13287,0,0,0,,1,2025-02-05T16:27:53Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:37Z,,1,2025-02-05T16:28:37Z,2025-03-19T11:20:46Z,0,"",2025-03-27T07:07:27Z,0,1,0
367334,9738078,9,13276,0,0,0,,1,2025-02-05T16:32:07Z,0,,1,949,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:37Z,,1,2025-02-05T16:38:13Z,2025-03-19T11:16:22Z,0,"",2025-03-27T07:09:29Z,0,1,0
367335,9738078,9,13283,0,0,0,,2,2025-02-05T16:32:08Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:37Z,,1,2025-02-05T16:38:13Z,2025-03-19T11:06:29Z,0,"",2025-03-27T07:07:41Z,0,1,1
367339,3616869,11,13235,0,0,0,,3,2025-02-05T16:33:26Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:38Z,,1,2025-02-05T16:37:27Z,2025-03-19T10:58:59Z,0,"",2025-03-27T07:07:37Z,0,1,0
367340,3616869,11,13293,0,0,0,,1,2025-02-05T16:33:26Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:38Z,,1,2025-02-05T16:37:27Z,2025-03-19T11:27:06Z,0,"",2025-03-27T07:08:57Z,0,1,0
367341,3616869,11,20947,0,0,0,,2,2025-02-05T16:33:26Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:38Z,,1,2025-02-05T16:37:27Z,2025-03-19T11:06:43Z,0,"",2025-03-27T07:08:15Z,0,1,0
367383,7508018,PreK4,13239,0,0,0,,1,2025-02-05T16:44:38Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:38Z,,1,2025-02-05T16:57:29Z,2025-03-19T11:00:56Z,0,"",2025-03-27T07:07:33Z,0,1,0
367415,3658419,4,13292,0,0,0,,1,2025-02-05T16:55:20Z,0,,1,942,,0,4,1,0,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:39Z,,1,2025-02-05T16:58:48Z,2025-03-14T11:18:39Z,0,"",2025-03-27T07:07:06Z,1,0,0
367417,7619746,PreK4,13271,0,0,0,,1,2025-02-05T16:55:50Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:39Z,,1,2025-02-05T17:04:07Z,2025-03-19T11:13:30Z,0,"",2025-03-27T07:07:24Z,0,1,0
367418,7619746,PreK4,13287,0,0,0,,3,2025-02-05T16:55:50Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:39Z,,1,2025-02-05T17:04:07Z,2025-03-19T11:20:46Z,0,"",2025-03-27T07:07:19Z,0,1,1
367419,7619746,PreK4,13290,0,0,0,,2,2025-02-05T16:55:50Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:40Z,,1,2025-02-05T17:04:07Z,2025-03-19T11:25:15Z,0,"",2025-03-27T08:00:21Z,0,1,0
367425,3651636,9,13199,0,0,0,,1,2025-02-05T16:56:38Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:40Z,,1,2025-02-05T16:57:55Z,2025-03-19T11:11:37Z,0,"",2025-03-27T07:06:40Z,1,0,1
367428,10078808,PreK3,13238,0,0,0,,1,2025-02-05T16:58:28Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:40Z,,1,2025-02-05T17:08:12Z,2025-03-19T11:00:53Z,0,"",2025-03-27T07:07:20Z,0,1,0
367429,10078808,PreK3,13285,0,0,0,,2,2025-02-05T16:58:29Z,0,,1,944,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:41Z,,1,2025-02-05T17:08:12Z,2025-03-19T11:20:09Z,0,"",2025-03-27T07:07:17Z,0,1,0
367433,3743028,8,13221,0,0,0,,1,2025-02-05T16:59:20Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:41Z,,1,2025-02-05T17:02:21Z,2025-03-19T10:59:13Z,0,"",2025-03-27T07:09:50Z,0,1,0
367434,3743028,8,13287,0,0,0,,3,2025-02-05T16:59:20Z,0,,1,950,,0,4,1,0,,,0,,0,,1,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:41Z,,1,2025-02-05T17:02:21Z,2025-03-19T11:20:46Z,0,"",2025-03-27T07:08:25Z,0,1,0
367435,3743028,8,13288,0,0,0,,2,2025-02-05T16:59:20Z,0,,1,950,,0,3,1,0,,,0,,1,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:42Z,,1,2025-02-05T17:02:21Z,2025-03-19T11:21:06Z,0,"",2025-03-27T07:08:54Z,0,1,0
367466,3674344,11,13235,0,0,0,,3,2025-02-05T17:09:20Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:42Z,,1,2025-02-05T17:14:44Z,2025-03-19T10:58:59Z,0,"",2025-03-27T07:07:37Z,0,0,0
367467,3674344,11,13280,0,0,0,,4,2025-02-05T17:09:20Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T11:18:42Z,,1,2025-02-05T17:14:44Z,2025-03-19T11:18:29Z,0,"",2025-03-27T07:07:15Z,0,0,0
367468,3674344,11,13291,0,0,0,,2,2025-02-05T17:09:20Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:43Z,,1,2025-02-05T17:14:44Z,2025-03-19T11:28:29Z,0,"",2025-03-27T07:09:18Z,0,0,0
367469,3674344,11,20947,0,0,0,,1,2025-02-05T17:09:20Z,0,,1,950,,0,4,1,0,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:43Z,,1,2025-02-05T17:14:44Z,2025-03-14T11:18:43Z,0,"",2025-03-27T07:08:14Z,1,0,1
367477,3664002,9,13291,0,0,0,,1,2025-02-05T17:11:08Z,0,,1,950,,0,5,1,0,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:43Z,,1,2025-02-05T17:22:53Z,2025-03-14T11:18:43Z,0,"",2025-03-27T07:07:36Z,1,0,1
367478,3664002,9,13293,0,0,0,,2,2025-02-05T17:11:08Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:44Z,,1,2025-02-05T17:22:53Z,2025-03-19T11:27:06Z,0,"",2025-03-27T07:07:34Z,0,0,0
367479,3664002,9,20947,0,0,0,,3,2025-02-05T17:11:08Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:44Z,,1,2025-02-05T17:22:53Z,2025-03-19T11:06:43Z,0,"",2025-03-27T07:07:12Z,0,0,0
367489,10082525,7,13271,0,0,0,,2,2025-02-05T17:14:23Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:45Z,,1,2025-02-05T17:22:37Z,2025-03-19T11:13:30Z,0,"",2025-03-27T07:08:28Z,0,1,0
367490,10082525,7,13276,0,0,0,,1,2025-02-05T17:14:23Z,0,,1,952,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:45Z,,1,2025-02-05T17:22:37Z,2025-03-19T11:16:22Z,0,"",2025-03-27T07:08:56Z,0,1,0
367496,10082513,K,13221,0,0,0,,2,2025-02-05T17:15:55Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:45Z,,1,2025-02-05T17:18:36Z,2025-03-19T10:59:13Z,0,"",2025-03-27T07:07:29Z,1,0,1
367497,10082513,K,13236,0,0,0,,5,2025-02-05T17:15:55Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T11:18:46Z,,1,2025-02-05T17:18:36Z,2025-03-19T10:59:20Z,0,"",2025-03-27T07:06:16Z,0,0,0
367498,10082513,K,13267,0,0,0,,3,2025-02-05T17:15:55Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:46Z,,1,2025-02-05T17:18:36Z,2025-03-19T11:09:56Z,0,"",2025-03-27T07:07:19Z,0,0,0
367499,10082513,K,13285,0,0,0,,1,2025-02-05T17:15:56Z,0,,1,943,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:46Z,,1,2025-02-05T17:18:36Z,2025-03-19T11:20:09Z,0,"",2025-03-27T07:07:42Z,0,0,0
367500,10082513,K,13289,0,0,0,,4,2025-02-05T17:15:56Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T11:18:47Z,,1,2025-02-05T17:18:36Z,2025-03-19T11:21:34Z,0,"",2025-03-27T07:06:14Z,0,0,0
367501,10082513,K,13297,0,0,0,,6,2025-02-05T17:15:56Z,0,,1,942,,0,3,1,0,,,0,,1,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T11:18:47Z,,1,2025-02-05T17:18:36Z,2025-03-19T11:25:28Z,0,"",2025-03-27T07:06:16Z,0,0,0
367504,3659244,5,13267,0,0,0,,1,2025-02-05T17:17:15Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:48Z,,1,2025-02-05T17:19:08Z,2025-03-19T11:09:56Z,0,"",2025-03-27T07:07:51Z,1,0,1
367505,3659244,5,13275,0,0,0,,2,2025-02-05T17:17:15Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:48Z,,1,2025-02-05T17:19:08Z,2025-03-19T11:16:00Z,0,"",2025-03-27T07:07:28Z,0,0,0
367516,10082525,7,13239,0,0,0,,3,2025-02-05T17:21:03Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:48Z,,1,2025-02-05T17:22:37Z,2025-03-19T11:00:56Z,0,"",2025-03-27T07:09:02Z,0,1,0
367522,3616776,K,13272,0,0,0,,4,2025-02-05T17:22:42Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T11:18:49Z,,1,2025-02-05T17:24:37Z,2025-03-19T11:13:39Z,0,"",2025-03-27T07:06:53Z,0,0,0
367523,3616776,K,13279,0,0,0,,1,2025-02-05T17:22:42Z,0,,1,942,,0,4,1,0,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:49Z,,1,2025-02-05T17:24:37Z,2025-03-14T11:18:49Z,0,"",2025-03-27T07:07:17Z,1,0,1
367524,3616776,K,13281,0,0,0,,3,2025-02-05T17:22:43Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:50Z,,1,2025-02-05T17:24:37Z,2025-03-19T11:18:58Z,0,"",2025-03-27T07:06:47Z,0,0,0
367525,3616776,K,13289,0,0,0,,5,2025-02-05T17:22:43Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T11:18:50Z,,1,2025-02-05T17:24:37Z,2025-03-19T11:21:34Z,0,"",2025-03-27T07:06:15Z,0,0,0
367526,3616776,K,13297,0,0,0,,2,2025-02-05T17:22:43Z,0,,1,942,,0,3,1,0,,,0,,1,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:50Z,,1,2025-02-05T17:24:37Z,2025-03-19T11:25:28Z,0,"",2025-03-27T07:06:16Z,0,0,0
367566,7513821,K,13287,0,0,0,,1,2025-02-05T17:35:09Z,0,,1,950,,0,5,1,0,,,0,,0,,0,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:51Z,,1,2025-02-05T17:37:34Z,2025-03-14T11:18:51Z,0,"",2025-03-27T07:07:27Z,0,1,1
367578,7513845,K,13287,0,0,0,,1,2025-02-05T17:38:35Z,0,,1,950,,0,5,1,0,,,0,,0,,0,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T11:18:51Z,,1,2025-02-05T17:40:55Z,2025-03-14T11:18:51Z,0,"",2025-03-27T07:07:27Z,0,1,1
