"admin_added","agree","auto_eligibility","auto_eligibility_last_run","choice_rank","created_at","eligibility_override","id","last_saved","lottery_entries","lottery_group","lottery_number","lottery_subgroup","lottery_sublottery","lottery_weight","payment_amount","payment_trans_id","priority_super_priority_99","priority_neighborhood_and_sibling_attending","priority_neighborhood_and_sibling_attending_override","priority_neighborhood","priority_neighborhood_override","priority_sibling_attending","priority_sibling_attending_override","priority_sibling_applying","priority_sibling_applying_override","priority_preferred_town_zip_code","priority_rank_1","priority_rank_1_override","priority_rank_2","priority_rank_2_override","priority_rank_3","priority_rank_3_override","priority_rank_4","priority_rank_4_override","priority_rank_5","priority_rank_5_override","priority_rank_6","priority_rank_6_override","program_id","siblings_applying","siblings_current","sis_error","sis_export_timestamp","sis_export_status","status","status_timestamp","student_id","sub_rank","submitted","submitted_timestamp","updated_at","withdrawn","withdrawn_reason","id","grade","lottery_timestamp_placed"
0,0,0,,1,"2025-02-28 08:20:06",0,420382,,1,942,,0,3,1,0.00,,,0,,1,,,,1,,0,1,,0,,0,,0,,0,,0,,13292,0,0,,,,-1,,3742135,,1,"2025-02-28 09:07:37","2025-02-28 09:07:37",0,,3742135,5,
0,0,0,,3,"2025-02-26 15:37:31",0,416867,,1,950,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13293,0,0,,,,-1,,3742180,,1,"2025-02-26 15:43:38","2025-02-26 15:43:39",0,,3742180,10,
0,0,0,,2,"2025-02-26 15:37:30",0,416866,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13291,0,0,,,,-1,,3742180,,1,"2025-02-26 15:43:38","2025-02-26 15:43:38",0,,3742180,10,
0,0,0,,1,"2025-02-26 15:37:30",0,416865,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13283,0,0,,,,-1,,3742180,,1,"2025-02-26 15:43:38","2025-02-26 15:43:38",0,,3742180,10,
0,0,0,,1,"2025-02-13 08:31:58",0,390424,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13291,0,0,,,,-1,,3742186,,1,"2025-02-13 08:34:04","2025-02-13 08:34:04",0,,3742186,9,
0,0,0,,2,"2025-02-13 08:31:58",0,390425,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13293,0,0,,,,-1,,3742186,,1,"2025-02-13 08:34:04","2025-02-13 08:34:05",0,,3742186,9,
0,0,0,,2,"2025-02-04 18:31:11",0,363887,,1,950,,0,9,1,0.00,,,0,,0,,1,,0,,0,0,,1,,0,,0,,0,,0,,13205,0,0,,,,-1,,3742189,,1,"2025-02-04 18:32:26","2025-02-20 10:30:06",0,,3742189,10,
0,0,0,,1,"2025-02-04 18:31:11",0,363888,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13280,0,0,,,,-1,,3742189,,1,"2025-02-04 18:32:26","2025-02-04 18:32:26",0,,3742189,10,
0,0,0,,3,"2025-03-03 14:51:44",0,431032,,1,942,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13292,0,0,,,,-1,,3742345,,1,"2025-03-03 14:52:38","2025-03-03 14:52:40",0,,3742345,5,
0,0,0,,2,"2025-03-03 14:51:44",0,431031,,1,942,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13274,0,0,,,,-1,,3742345,,1,"2025-03-03 14:52:38","2025-03-03 14:52:39",0,,3742345,5,
0,0,0,,1,"2025-03-03 14:51:44",0,431030,,1,942,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13221,0,0,,,,-1,,3742345,,1,"2025-03-03 14:52:38","2025-03-03 14:52:39",0,,3742345,5,
0,0,0,,1,"2025-02-11 20:17:10",0,387142,,1,951,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13290,0,0,,,,-1,,3742387,,1,"2025-02-19 20:27:56","2025-02-19 20:27:56",0,,3742387,4,
0,0,0,,2,"2025-02-19 20:22:34",0,402923,,1,951,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13238,0,0,,,,-1,,3742387,,1,"2025-02-19 20:27:56","2025-02-19 20:27:56",0,,3742387,4,
0,0,0,,3,"2025-02-05 12:39:10",0,366226,,1,950,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13280,0,0,,,,-1,,3742390,,1,"2025-02-05 12:40:02","2025-02-05 12:40:03",0,,3742390,9,
0,0,0,,1,"2025-02-05 12:39:11",0,366227,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13283,0,0,,,,-1,,3742390,,1,"2025-02-05 12:40:02","2025-02-05 12:40:02",0,,3742390,9,
0,0,0,,2,"2025-02-05 12:39:11",0,366228,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13291,0,0,,,,-1,,3742390,,1,"2025-02-05 12:40:02","2025-02-05 12:40:03",0,,3742390,9,
0,0,0,,1,"2025-02-13 19:27:43",0,392111,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,3742466,,1,"2025-02-13 19:39:27","2025-02-13 19:39:27",0,,3742466,6,
0,0,0,,2,"2025-02-04 09:51:12",0,361104,,1,942,,0,10,1,0.00,,,0,,0,,,,1,,0,0,,1,,0,,0,,0,,0,,13267,0,0,,,,-1,,3742476,,1,"2025-02-04 09:53:45","2025-02-04 09:53:45",0,,3742476,4,
0,0,0,,1,"2025-02-04 09:51:12",0,361105,,1,942,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13297,0,0,,,,-1,,3742476,,1,"2025-02-04 09:53:45","2025-02-04 09:53:45",0,,3742476,4,
0,0,0,,1,"2025-02-07 15:58:01",0,375981,,1,0,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13272,0,0,,,,-1,,3742526,,0,,"2025-02-07 16:03:17",1,"Betsy Ross not there",3742526,5,
0,0,0,,4,"2025-02-21 11:08:15",0,406173,,1,950,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13203,0,0,,,,-1,,3742590,,1,"2025-02-21 11:09:18","2025-02-21 11:09:19",0,,3742590,9,
0,0,0,,3,"2025-02-21 11:08:16",0,406174,,1,942,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13235,0,0,,,,-1,,3742590,,1,"2025-02-21 11:09:18","2025-02-21 11:09:19",0,,3742590,9,
0,0,0,,2,"2025-02-21 11:08:16",0,406175,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13283,0,0,,,,-1,,3742590,,1,"2025-02-21 11:09:18","2025-02-21 11:09:19",0,,3742590,9,
0,0,0,,1,"2025-02-21 11:08:16",0,406176,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13291,0,0,,,,-1,,3742590,,1,"2025-02-21 11:09:18","2025-02-21 11:09:18",0,,3742590,9,
0,0,0,,2,"2025-02-03 16:07:05",0,357728,,1,942,,0,10,1,0.00,,,0,,0,,,,1,,0,0,,1,,0,,0,,0,,0,,13278,0,0,,,,-1,,3742671,,1,"2025-02-03 16:07:34","2025-02-24 15:54:28",0,,3742671,3,
0,0,0,,1,"2025-02-03 16:07:05",0,357729,,1,943,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13285,0,0,,,,-1,,3742671,,1,"2025-02-03 16:07:34","2025-02-24 15:54:29",0,,3742671,3,
0,0,0,,2,"2025-02-03 20:29:36",0,359507,,1,950,,0,10,1,0.00,,,0,,0,,,,1,,0,0,,1,,0,,0,,0,,0,,13271,0,0,,,,-1,,3742720,,1,"2025-02-03 20:32:09","2025-02-03 20:32:10",0,,3742720,3,
0,0,0,,4,"2025-02-03 20:29:37",0,359508,,1,942,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13282,0,0,,,,-1,,3742720,,1,"2025-02-03 20:32:09","2025-02-03 20:32:11",0,,3742720,3,
0,0,0,,3,"2025-02-03 20:29:37",0,359509,,1,950,,0,15,1,0.00,,,0,,0,,,,1,,0,0,,0,,1,,0,,0,,0,,13288,0,0,,,,-1,,3742720,,1,"2025-02-03 20:32:09","2025-02-05 09:28:55",0,,3742720,3,
0,0,0,,1,"2025-02-03 20:29:37",0,359510,,1,950,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13290,0,0,,,,-1,,3742720,,1,"2025-02-03 20:32:09","2025-02-03 20:32:10",0,,3742720,3,
0,0,0,,1,"2025-02-25 11:06:58",0,413130,,1,950,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,3742723,,1,"2025-02-25 11:07:38","2025-02-25 11:07:39",0,,3742723,7,
0,0,0,,1,"2025-02-25 11:00:30",0,413098,,1,950,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,3742727,,1,"2025-02-25 11:02:04","2025-02-25 11:07:39",0,,3742727,7,
0,0,0,,1,"2025-02-04 11:26:24",0,361663,,1,943,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13285,0,0,,,,-1,,3742737,,1,"2025-02-04 11:27:08","2025-02-04 11:27:08",0,,3742737,2,
0,0,0,,1,"2025-02-23 21:46:31",0,409644,,1,942,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13299,0,0,,,,-1,,3742747,,1,"2025-02-23 21:48:32","2025-02-23 21:48:32",0,,3742747,3,
0,0,0,,6,"2025-02-27 09:40:52",0,418280,,1,942,,0,37,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,13294,0,0,,,,-1,,3742760,,1,"2025-02-27 09:43:44","2025-02-27 09:43:46",0,,3742760,3,
0,0,0,,4,"2025-02-27 09:40:51",0,418275,,1,942,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13237,0,0,,,,-1,,3742760,,1,"2025-02-27 09:43:44","2025-02-27 09:43:45",0,,3742760,3,
0,0,0,,2,"2025-02-27 09:40:51",0,418279,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13288,0,0,,,,-1,,3742760,,1,"2025-02-27 09:43:44","2025-02-27 09:43:44",0,,3742760,3,
0,0,0,,5,"2025-02-27 09:40:51",0,418278,,1,943,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13285,0,0,,,,-1,,3742760,,1,"2025-02-27 09:43:44","2025-02-27 09:43:46",0,,3742760,3,
0,0,0,,1,"2025-02-27 09:40:51",0,418277,,1,942,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13275,0,0,,,,-1,,3742760,,1,"2025-02-27 09:43:44","2025-02-27 09:43:44",0,,3742760,3,
0,0,0,,3,"2025-02-27 09:40:51",0,418276,,1,942,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13241,0,0,,,,-1,,3742760,,1,"2025-02-27 09:43:44","2025-02-27 09:43:45",0,,3742760,3,
0,0,0,,2,"2025-02-04 10:47:30",0,361436,,1,942,,0,10,1,0.00,,,0,,0,,,,1,,0,0,,1,,0,,0,,0,,0,,13282,0,0,,,,-1,,3742808,,1,"2025-02-04 10:48:16","2025-02-04 10:48:17",0,,3742808,3,
0,0,0,,1,"2025-02-04 10:47:30",0,361437,,1,942,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13294,0,0,,,,-1,,3742808,,1,"2025-02-04 10:48:16","2025-02-04 10:48:17",0,,3742808,3,
0,0,0,,3,"2025-02-04 10:47:30",0,361438,,1,942,,0,15,1,0.00,,,0,,0,,,,1,,0,0,,0,,1,,0,,0,,0,,13296,0,0,,,,-1,,3742808,,1,"2025-02-04 10:48:16","2025-02-04 10:48:17",0,,3742808,3,
0,0,0,,1,"2025-02-03 11:50:35",0,355316,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13198,0,0,,,,-1,,3742884,,1,"2025-02-03 11:53:52","2025-02-03 11:53:52",0,,3742884,9,
0,0,0,,2,"2025-02-03 11:50:35",0,355317,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13240,0,0,,,,-1,,3742884,,1,"2025-02-03 11:53:52","2025-02-03 11:53:53",0,,3742884,9,
0,0,0,,3,"2025-02-03 11:50:35",0,355318,,1,950,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13283,0,0,,,,-1,,3742884,,1,"2025-02-03 11:53:52","2025-02-03 11:53:53",0,,3742884,9,
0,0,0,,4,"2025-02-03 11:50:35",0,355319,,1,950,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13291,0,0,,,,-1,,3742884,,1,"2025-02-03 11:53:52","2025-02-03 11:53:54",0,,3742884,9,
0,0,0,,5,"2025-02-03 11:50:36",0,355320,,1,950,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13293,0,0,,,,-1,,3742884,,1,"2025-02-03 11:53:52","2025-02-03 11:53:54",0,,3742884,9,
0,0,0,,1,"2025-02-14 17:51:07",0,393822,,1,942,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13269,0,0,,,,-1,,3742932,,1,"2025-02-14 17:53:12","2025-02-14 17:53:13",0,,3742932,9,
0,0,0,,3,"2025-02-14 17:51:07",0,393823,,1,950,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13293,0,0,,,,-1,,3742932,,1,"2025-02-14 17:53:12","2025-02-14 17:53:14",0,,3742932,9,
0,0,0,,2,"2025-02-14 17:51:07",0,393824,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,20947,0,0,,,,-1,,3742932,,1,"2025-02-14 17:53:12","2025-02-14 17:53:13",0,,3742932,9,
0,0,0,,5,"2025-02-04 22:57:56",0,364882,,1,950,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13199,0,0,,,,-1,,3742978,,1,"2025-02-04 23:09:54","2025-02-04 23:09:57",0,,3742978,9,
0,0,0,,2,"2025-02-04 22:57:56",0,364883,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13276,0,0,,,,-1,,3742978,,1,"2025-02-04 23:09:54","2025-02-04 23:09:55",0,,3742978,9,
0,0,0,,4,"2025-02-04 22:57:56",0,364884,,1,950,,0,19,1,0.00,,,0,,0,,1,,0,,0,0,,0,,0,,1,,0,,0,,13291,0,0,,,,-1,,3742978,,1,"2025-02-04 23:09:54","2025-02-20 11:30:59",0,,3742978,9,
0,0,0,,1,"2025-02-04 22:57:56",0,364885,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13293,0,0,,,,-1,,3742978,,1,"2025-02-04 23:09:54","2025-02-04 23:09:55",0,,3742978,9,
0,0,0,,3,"2025-02-04 23:05:08",0,364903,,1,942,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13235,0,0,,,,-1,,3742978,,1,"2025-02-04 23:09:54","2025-02-04 23:09:56",0,,3742978,9,
0,0,0,,1,"2025-02-19 08:06:09",0,400899,,1,951,,0,6,1,0.00,,,0,,0,,,,0,,1,1,,0,,0,,0,,0,,0,,13280,0,0,,,,-1,,3742994,,1,"2025-02-19 08:13:44","2025-02-19 08:13:44",0,,3742994,12,
0,0,0,,2,"2025-02-04 07:17:58",0,360572,,1,942,,0,10,1,0.00,,,0,,0,,,,1,,0,0,,1,,0,,0,,0,,0,,13292,0,0,,,,-1,,3743008,,1,"2025-02-04 07:19:07","2025-02-04 07:20:59",0,,3743008,3,
0,0,0,,1,"2025-02-04 07:17:58",0,360573,,1,942,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13299,0,0,,,,-1,,3743008,,1,"2025-02-04 07:19:07","2025-02-04 07:21:00",0,,3743008,3,
0,0,0,,1,"2025-02-05 16:59:20",0,367433,,1,942,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13221,0,0,,,,-1,,3743028,,1,"2025-02-05 17:02:21","2025-02-05 17:02:22",0,,3743028,8,
0,0,0,,3,"2025-02-05 16:59:20",0,367434,,1,950,,0,14,1,0.00,,,0,,0,,1,,0,,0,0,,0,,1,,0,,0,,0,,13287,0,0,,,,-1,,3743028,,1,"2025-02-05 17:02:21","2025-02-18 10:10:20",0,,3743028,8,
0,0,0,,2,"2025-02-05 16:59:20",0,367435,,1,950,,0,8,1,0.00,,,0,,1,,,,0,,0,0,,1,,0,,0,,0,,0,,13288,0,0,,,,-1,,3743028,,1,"2025-02-05 17:02:21","2025-02-05 17:02:22",0,,3743028,8,
0,0,0,,4,"2025-02-03 22:29:32",0,360028,,1,951,,0,19,1,0.00,,,0,,0,,1,,0,,0,0,,0,,0,,1,,0,,0,,13280,0,0,,,,-1,,3743127,,1,"2025-02-03 22:35:08","2025-02-19 14:45:06",0,,3743127,9,
0,0,0,,2,"2025-02-03 22:29:32",0,360029,,1,951,,0,10,1,0.00,,,0,,0,,,,1,,0,0,,1,,0,,0,,0,,0,,13283,0,0,,,,-1,,3743127,,1,"2025-02-03 22:35:08","2025-02-03 22:42:31",0,,3743127,9,
0,0,0,,1,"2025-02-03 22:29:32",0,360030,,1,951,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13291,0,0,,,,-1,,3743127,,1,"2025-02-03 22:35:08","2025-02-03 22:42:31",0,,3743127,9,
0,0,0,,3,"2025-02-03 22:29:33",0,360031,,1,951,,0,15,1,0.00,,,0,,0,,,,1,,0,0,,0,,1,,0,,0,,0,,13293,0,0,,,,-1,,3743127,,1,"2025-02-03 22:35:08","2025-02-03 22:42:31",0,,3743127,9,
0,0,0,,1,"2025-03-04 01:16:27",0,433831,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,3743132,,1,"2025-03-04 01:19:23","2025-03-04 01:19:23",0,,3743132,9,
0,0,0,,3,"2025-03-04 01:16:27",0,433830,,1,950,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13240,0,0,,,,-1,,3743132,,1,"2025-03-04 01:19:23","2025-03-04 01:19:24",0,,3743132,9,
0,0,0,,2,"2025-03-04 01:16:26",0,433829,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13199,0,0,,,,-1,,3743132,,1,"2025-03-04 01:19:23","2025-03-04 01:19:23",0,,3743132,9,
0,0,0,,3,"2025-02-14 12:41:34",0,393222,,1,942,,0,15,1,0.00,,,0,,0,,,,1,,0,0,,0,,1,,0,,0,,0,,13267,0,0,,,,-1,,3743181,,1,"2025-02-14 12:43:30","2025-02-14 12:48:46",0,,3743181,4,
0,0,0,,1,"2025-02-14 12:41:34",0,393223,,1,942,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13272,0,0,,,,-1,,3743181,,1,"2025-02-14 12:43:30","2025-02-14 12:48:46",0,,3743181,4,
0,0,0,,5,"2025-02-14 12:41:34",0,393224,,1,942,,0,25,1,0.00,,,0,,0,,,,1,,0,0,,0,,0,,0,,1,,0,,13273,0,0,,,,-1,,3743181,,1,"2025-02-14 12:43:30","2025-02-14 12:48:46",0,,3743181,4,
0,0,0,,2,"2025-02-14 12:41:34",0,393225,,1,942,,0,10,1,0.00,,,0,,0,,,,1,,0,0,,1,,0,,0,,0,,0,,13274,0,0,,,,-1,,3743181,,1,"2025-02-14 12:43:30","2025-02-14 12:48:46",0,,3743181,4,
0,0,0,,6,"2025-02-14 12:41:35",0,393226,,1,942,,0,30,1,0.00,,,0,,0,,,,1,,0,0,,0,,0,,0,,0,,1,,13286,0,0,,,,-1,,3743181,,1,"2025-02-14 12:43:30","2025-02-14 12:48:46",0,,3743181,4,
0,0,0,,4,"2025-02-14 12:41:35",0,393227,,1,942,,0,20,1,0.00,,,0,,0,,,,1,,0,0,,0,,0,,1,,0,,0,,13292,0,0,,,,-1,,3743181,,1,"2025-02-14 12:43:30","2025-02-14 12:48:46",0,,3743181,4,
0,0,0,,2,"2025-03-04 09:54:51",0,434507,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13293,0,0,,,,-1,,3743184,,1,"2025-03-04 09:58:51","2025-03-04 09:58:52",0,,3743184,9,
0,0,0,,4,"2025-03-04 09:54:50",0,434506,,1,950,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13283,0,0,,,,-1,,3743184,,1,"2025-03-04 09:58:51","2025-03-04 09:58:52",0,,3743184,9,
0,0,0,,3,"2025-03-04 09:54:50",0,434505,,1,942,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13269,0,0,,,,-1,,3743184,,1,"2025-03-04 09:58:51","2025-03-04 09:58:52",0,,3743184,9,
0,0,0,,1,"2025-03-04 09:54:50",0,434504,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13202,0,0,,,,-1,,3743184,,1,"2025-03-04 09:58:51","2025-03-04 09:58:51",0,,3743184,9,
0,0,0,,2,"2025-02-25 11:21:34",0,413191,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13283,0,0,,,,-1,,3743191,,1,"2025-02-25 11:30:56","2025-02-25 11:30:57",0,,3743191,9,
0,0,0,,1,"2025-02-25 11:21:34",0,413190,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,3743191,,1,"2025-02-25 11:30:56","2025-02-25 11:30:57",0,,3743191,9,
0,0,0,,1,"2025-02-04 16:58:49",0,363431,,1,950,,0,4,1,0.00,,,0,,0,,1,,1,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,3743197,,1,"2025-02-04 17:00:36","2025-02-21 11:41:59",0,,3743197,6,
0,0,0,,2,"2025-02-05 15:09:14",0,366960,,1,942,,0,10,1,0.00,,,0,,0,,,,1,,0,0,,1,,0,,0,,0,,0,,13221,0,0,,,,-1,,3743205,,1,"2025-02-05 15:11:42","2025-02-05 15:11:43",0,,3743205,4,
0,0,0,,1,"2025-02-05 15:09:14",0,366961,,1,950,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13239,0,0,,,,-1,,3743205,,1,"2025-02-05 15:11:42","2025-02-05 15:11:43",0,,3743205,4,
0,0,0,,3,"2025-02-05 15:09:14",0,366962,,1,942,,0,15,1,0.00,,,0,,0,,,,1,,0,0,,0,,1,,0,,0,,0,,13274,0,0,,,,-1,,3743205,,1,"2025-02-05 15:11:42","2025-02-05 15:11:44",0,,3743205,4,
0,0,0,,4,"2025-02-05 15:09:14",0,366963,,1,942,,0,20,1,0.00,,,0,,0,,,,1,,0,0,,0,,0,,1,,0,,0,,13275,0,0,,,,-1,,3743205,,1,"2025-02-05 15:11:42","2025-02-05 15:11:44",0,,3743205,4,
0,0,0,,5,"2025-02-05 15:09:15",0,366964,,1,943,,0,25,1,0.00,,,0,,0,,,,1,,0,0,,0,,0,,0,,1,,0,,13285,0,0,,,,-1,,3743205,,1,"2025-02-05 15:11:42","2025-02-05 15:11:45",0,,3743205,4,
0,0,0,,1,"2025-02-27 13:00:03",0,418829,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13283,0,0,,,,-1,,3743270,,1,"2025-02-27 13:00:27","2025-02-27 13:00:27",0,,3743270,10,
0,0,0,,2,"2025-02-26 23:08:31",0,417891,,1,950,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13291,0,0,,,,-1,,3743270,,1,"2025-02-27 01:35:57","2025-02-27 12:53:32",1,"Might get placed in school",3743270,10,
0,0,0,,1,"2025-02-26 23:08:31",0,417890,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13283,0,0,,,,-1,,3743270,,1,"2025-02-27 01:35:57","2025-02-27 12:59:36",1,Mistake,3743270,10,
0,0,0,,1,"2025-03-02 22:05:25",0,426334,,1,951,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13290,0,0,,,,-1,,3743298,,1,"2025-03-02 22:06:28","2025-03-02 22:06:28",0,,3743298,3,
0,0,0,,2,"2025-02-03 08:40:08",0,353351,,1,951,,0,9,1,0.00,,,0,,0,,1,,0,,0,0,,1,,0,,0,,0,,0,,13271,0,0,,,,-1,,3743424,,1,"2025-02-03 09:01:39","2025-02-19 14:34:19",0,,3743424,7,
0,0,0,,1,"2025-02-03 08:40:08",0,353352,,1,949,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,-1,,3743424,,1,"2025-02-03 09:01:39","2025-02-03 09:01:40",0,,3743424,7,
0,0,0,,1,"2025-02-27 16:08:36",0,419343,,1,950,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,20947,0,0,,,,-1,,3743428,,1,"2025-03-02 02:17:27","2025-03-02 02:17:28",0,,3743428,10,
0,0,0,,2,"2025-03-02 02:16:00",0,425047,,1,942,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13281,0,0,,,,-1,,3743428,,1,"2025-03-02 02:17:27","2025-03-02 02:17:28",0,,3743428,10,
0,0,0,,1,"2025-02-05 14:26:34",0,366753,,1,942,,0,32,1,0.00,,,0,,0,,0,,0,,0,1,,0,,0,,0,,0,,0,,13282,0,0,,,,-1,,3743442,,1,"2025-02-05 15:31:06","2025-02-05 15:31:06",0,,3743442,4,
0,0,0,,1,"2025-02-04 05:17:55",0,360508,,1,950,,0,4,1,0.00,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,13198,0,0,,,,-1,,3743483,,1,"2025-02-05 23:41:26","2025-02-14 13:26:47",0,,3743483,9,
0,0,0,,2,"2025-02-04 05:17:55",0,360509,,1,0,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13269,0,0,,,,-1,,3743483,,0,,"2025-02-05 23:40:20",1,"Updated application choices [13198, 13235, 13281, 13291] missing 13269",3743483,9,
0,0,0,,5,"2025-02-04 05:17:55",0,360510,,1,0,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13293,0,0,,,,-1,,3743483,,0,,"2025-02-05 23:40:20",1,"Updated application choices [13198, 13235, 13281, 13291] missing 13293",3743483,9,
